Datim,EVENT_ROW_ID,Facility,State,State_SC,State_TR,Tool
2023-01-11 11:41:52,961987474,PLINE300,UP,"","",CIRCL
2023-01-11 11:41:32,961987414,PLINE200,UP,"","",EPSILON2
2023-01-11 11:32:35,961983026,PLINE300,DOWN,"","",F_REX300X_1
2023-01-11 11:31:37,961982546,PLINE300,DOWN,"","",CIRCL
2023-01-11 11:25:55,961981017,PLINE300,UP,"","",PRACTOR_3
2023-01-11 11:00:16,961973697,PLINE200,DOWN,"","",HTC8030_CF
2023-01-11 10:58:26,961973140,PLINE200,DOWN,"","",KLA2351
2023-01-11 10:45:01,961968461,PLINE300,DOWN,"","",PRACTOR_3
2023-01-11 10:38:33,961966602,PLINE300,UP,"","",EPSILON3200
2023-01-11 10:26:16,961958997,PLINE300,UP,"","",SORT4
2023-01-11 10:24:28,961958345,PLINE200,DOWN,"","",CHRONOS_WB
2023-01-11 10:23:57,961958140,PLINE300,UP,"","",MENTOR300
2023-01-11 10:19:27,961956230,PLINE200,UP,"","",AP300
2023-01-11 10:04:09,961952860,PLINE200,UP,"","",CINTILLIO
2023-01-11 09:47:04,961945749,PLINE300,DOWN,"","",MENTOR300
2023-01-11 09:44:48,961945488,PLINE300,UP,"","",EP5
2023-01-11 09:44:47,961945479,PLINE300,DOWN,"","",SORT4
2023-01-11 09:44:06,961945362,PLINE300,UP,"","",GEMINI
2023-01-11 09:41:20,961944869,PLINE200,DOWN,"","",AP300
2023-01-11 09:33:16,961943816,PLINE300,UP,"","",STOCKER_4
2023-01-11 09:23:29,961941466,PLINE200,UP,"","",DOM_FEOL
2023-01-11 09:19:23,961940853,PLINE300,DOWN,"","",STOCKER_4
2023-01-11 09:15:27,961940190,PLINE300,DOWN,"","",XP8
2023-01-11 08:48:32,961927712,PLINE200,DOWN,"","",CINTILLIO
2023-01-11 08:47:50,961927657,PLINE300,UP,"","",NOVA200_2
2023-01-11 08:45:27,961927189,PLINE300,DOWN,"","",EP5
2023-01-11 08:32:47,961925285,PLINE300,UP,"","",PRACTOR_3
2023-01-11 08:11:22,961921943,PLINE200,DOWN,"","",DOM_FEOL
2023-01-11 08:00:01,961919836,PLINE300,DOWN,"","",EPSILON3200
2023-01-11 07:53:22,961918307,PLINE300,DOWN,"","",TEL_TACTRAS3
2023-01-11 07:45:01,961915996,PLINE200,DOWN,"","",ASM750
2023-01-11 07:32:47,961913364,PLINE300,DOWN,"","",PRACTOR_3
2023-01-11 07:16:34,961909296,PLINE200,UP,"","",DOM_FEOL
2023-01-11 07:16:12,961909228,PLINE200,UP,"","",NV8201
2023-01-11 07:13:18,961908354,PLINE200,UP,"","",P8_POLYRAMP
2023-01-11 07:00:16,961905855,PLINE300,UP,"","",SORT3
2023-01-11 06:53:49,961904852,PLINE300,DOWN,"","",INTEGRA
2023-01-11 06:46:31,961904029,PLINE300,DOWN,"","",TEL_NS300
2023-01-11 06:40:08,961902966,PLINE200,DOWN,"","",CENTURA_W
2023-01-11 06:29:47,961900937,PLINE300,DOWN,"","",SORT3
2023-01-11 06:24:53,961899787,PLINE200,DOWN,"","",BH800
2023-01-11 06:21:14,961899431,PLINE300,UP,"","",ANELVA
2023-01-11 06:04:59,961898622,PLINE300,UP,"","",QUANTUMXP
2023-01-11 06:04:02,961898401,PLINE300,UP,"","",TRPROAP
2023-01-11 06:02:10,961898349,PLINE300,UP,UP,UP,LithoCluster_1000
2023-01-11 06:02:10,961898349,PLINE300,UP,UP,UP,TR1000
2023-01-11 05:45:00,961895931,PLINE300,DOWN,"","",TRPROAP
2023-01-11 05:42:34,961895589,PLINE300,UP,"","",XP4_2
2023-01-11 05:37:18,961894777,PLINE300,DOWN,DOWN,UP,LithoCluster_1000
2023-01-11 05:37:18,961894777,PLINE300,UP,DOWN,UP,TR1000
2023-01-11 05:15:09,961892840,PLINE300,UP,"","",REFLEXION_4
2023-01-11 05:14:55,961892777,PLINE200,DOWN,"","",DOM_FEOL
2023-01-11 04:49:01,961890011,PLINE200,UP,"","",ACT12_MTM
2023-01-11 04:31:54,961887329,PLINE300,UP,"","",OPTIMA
2023-01-11 04:15:52,961884987,PLINE200,DOWN,"","",ACT12_MTM
2023-01-11 03:59:54,961883866,PLINE300,DOWN,"","",HELIOS_G5
2023-01-11 03:31:07,961877828,PLINE300,DOWN,"","",ANELVA
2023-01-11 01:55:40,961863988,PLINE300,DOWN,"","",GEMINI
2023-01-11 01:51:48,961863508,PLINE200,DOWN,"","",NV8201
2023-01-11 01:40:37,961861363,PLINE300,UP,"","",DNS_6
2023-01-11 01:32:30,961860291,PLINE300,UP,"","",EAGLE12
2023-01-11 01:13:20,961858647,PLINE200,DOWN,"","",P8_POLYRAMP
2023-01-11 00:08:09,961854365,PLINE300,DOWN,"","",QUANTUMXP
2023-01-11 00:04:43,961854233,PLINE300,DOWN,"","",XP4_2
2023-01-10 22:58:19,961843613,PLINE300,UP,"","",ENDURA_4
2023-01-10 22:46:27,961840173,PLINE300,DOWN,"","",ENDURA_4
2023-01-10 22:40:32,961839115,PLINE300,DOWN,"","",DNS_6
2023-01-10 22:39:03,961838661,PLINE200,UP,"","",ACT12_MTM
2023-01-10 22:31:23,961837004,PLINE300,UP,"","",CIRCL
2023-01-10 22:30:14,961836854,PLINE300,UP,"","",EXTREME_1
2023-01-10 22:26:19,961836340,PLINE200,UP,"","",MIRRA_OX
2023-01-10 22:26:02,961836249,PLINE300,UP,UP,UP,LithoCluster_3400
2023-01-10 22:26:02,961836249,PLINE300,UP,UP,UP,TR3400
2023-01-10 22:20:31,961835415,PLINE200,DOWN,"","",ACT12_MTM
2023-01-10 22:11:10,961834576,PLINE300,UP,"","",REFLEXION_2
2023-01-10 22:06:14,961834027,PLINE300,UP,"","",LAM_E5
2023-01-10 21:50:53,961830874,PLINE200,DOWN,"","",EPSILON2
2023-01-10 21:50:50,961830858,PLINE200,DOWN,"","",EPSILON
2023-01-10 21:38:45,961829731,PLINE300,DOWN,"","",REFLEXION_4
2023-01-10 21:28:18,961827038,PLINE200,DOWN,"","",MIRRA_OX
2023-01-10 21:17:01,961823299,PLINE300,DOWN,"","",EAGLE12
2023-01-10 21:04:17,961819773,PLINE300,UP,"","",EAGLE12_3
2023-01-10 20:53:06,961817319,PLINE200,UP,"","",MARANGONI
2023-01-10 20:11:34,961808249,PLINE300,UP,"","",SABRE
2023-01-10 20:06:07,961806958,PLINE200,DOWN,"","",MARANGONI
2023-01-10 20:04:33,961806606,PLINE300,DOWN,"","",EXTREME_1
2023-01-10 19:43:49,961801138,PLINE200,UP,"","",SEZ_2
2023-01-10 19:00:17,961795485,PLINE200,DOWN,"","",SEZ_2
2023-01-10 18:45:54,961794153,PLINE300,DOWN,"","",CIRCL
2023-01-10 18:27:22,961790938,PLINE300,UP,"","",A412
2023-01-10 18:24:10,961790484,PLINE300,DOWN,"","",REFLEXION_2
2023-01-10 18:05:47,961782252,PLINE200,UP,"","",TELACT8_200
2023-01-10 18:05:11,961781734,PLINE300,UP,"","",CIRCL
2023-01-10 18:02:27,961779587,PLINE300,DOWN,"","",EAGLE12_3
2023-01-10 18:00:29,961778242,PLINE300,DOWN,"","",LAM_E5
2023-01-10 17:59:12,961777237,PLINE300,UP,"","",HELIOS1200_2
2023-01-10 17:30:57,961756090,PLINE300,UP,"","",XP8
2023-01-10 17:24:43,961754132,PLINE200,UP,"","",SICONNEX
2023-01-10 17:23:58,961753788,PLINE300,DOWN,"","",CIRCL
2023-01-10 17:12:58,961750713,PLINE300,DOWN,"","",OPTIMA
2023-01-10 17:10:34,961749767,PLINE300,DOWN,"","",SABRE
2023-01-10 16:40:50,961737441,PLINE200,UP,"","",SST_CU
2023-01-10 16:21:00,961731370,PLINE300,UP,"","",STOCKER_5
2023-01-10 15:58:31,961725408,PLINE300,UP,"","",DNS_6
2023-01-10 15:57:28,961725030,PLINE300,UP,"","",DNS_5
2023-01-10 15:41:51,961722749,PLINE300,DOWN,"","",STOCKER_5
2023-01-10 15:17:15,961716893,PLINE300,DOWN,"","",NOVA200_2
2023-01-10 14:42:25,961704542,PLINE200,DOWN,"","",SICONNEX
2023-01-10 14:41:20,961704160,PLINE300,UP,"","",SEZ304_2
2023-01-10 14:30:28,961700109,PLINE200,UP,"","",CAMTEK
2023-01-10 14:27:24,961699034,PLINE200,UP,"","",TELACT8_1100
2023-01-10 14:21:36,961696762,PLINE300,UP,"","",SORT3
2023-01-10 14:20:11,961696238,PLINE300,UP,"","",F_REX300X_2
2023-01-10 14:15:47,961694946,PLINE200,DOWN,"","",TELACT8_1100
2023-01-10 14:10:38,961693789,PLINE300,DOWN,"","",SORT3
2023-01-10 14:03:02,961690386,PLINE300,DOWN,"","",SEZ304_2
2023-01-10 13:58:16,961688725,PLINE300,UP,"","",EXTREME_1
2023-01-10 13:53:21,961687303,PLINE300,UP,"","",HITACHI5000
2023-01-10 13:52:44,961687203,PLINE300,DOWN,"","",XP8
2023-01-10 13:47:57,961686134,PLINE300,UP,"","",DVPRIME_1
2023-01-10 13:47:09,961685883,PLINE300,UP,"","",DNS_2
2023-01-10 13:46:14,961685604,PLINE300,UP,"","",DNS_9
2023-01-10 13:45:25,961685395,PLINE300,UP,"","",DNS_4
2023-01-10 13:39:50,961683872,PLINE200,DOWN,"","",SST_CU
2023-01-10 13:34:44,961681211,PLINE300,UP,"","",PRODUCER_2
2023-01-10 13:34:36,961681169,PLINE300,UP,"","",A412_4
2023-01-10 13:33:12,961681000,PLINE200,UP,"","",BONDER_200
2023-01-10 12:52:04,961674734,PLINE200,UP,"","",ASM1100
2023-01-10 12:27:45,961670396,PLINE200,DOWN,"","",TELACT8_200
2023-01-10 12:09:06,961665907,PLINE300,DOWN,"","",PRODUCER_2
2023-01-10 11:32:12,961658614,PLINE300,UP,"","",CIRCL
2023-01-10 11:03:11,961648212,PLINE300,UP,"","",EP5
2023-01-10 10:59:08,961646783,PLINE200,DOWN,"","",ASM1100
2023-01-10 10:55:27,961645567,PLINE200,UP,"","",SEZ_3
2023-01-10 10:36:33,961639615,PLINE200,DOWN,"","",SEZ_3
2023-01-10 10:33:48,961638459,PLINE300,DOWN,"","",HELIOS460
2023-01-10 10:33:09,961638323,PLINE200,DOWN,"","",F5_X
2023-01-10 10:30:33,961637448,PLINE200,UP,"","",TELACT8_1100
2023-01-10 10:12:38,961631807,PLINE200,UP,"","",NV8201
2023-01-10 10:11:44,961631695,PLINE300,UP,"","",ENDURA_5
2023-01-10 10:11:27,961631611,PLINE300,DOWN,"","",EP5
2023-01-10 09:59:34,961628546,PLINE200,UP,"","",ENDURA1
2023-01-10 09:55:26,961627788,PLINE300,DOWN,"","",F_REX300X_2
2023-01-10 09:44:16,961625423,PLINE300,UP,"","",EP5
2023-01-10 09:43:32,961625283,PLINE200,DOWN,"","",NV8201
2023-01-10 09:41:27,961624802,PLINE200,UP,"","",AST2
2023-01-10 09:19:43,961620596,PLINE300,DOWN,"","",CIRCL
2023-01-10 09:12:21,961619704,PLINE200,DOWN,"","",TELACT8_1100
2023-01-10 09:02:46,961618114,PLINE300,DOWN,"","",EP5
2023-01-10 08:59:38,961617736,PLINE300,DOWN,"","",ENDURA_5
2023-01-10 08:51:47,961616625,PLINE300,DOWN,"","",PRODUCER_4
2023-01-10 08:42:12,961614821,PLINE300,DOWN,"","",PRODUCER_3
2023-01-10 07:57:45,961608555,PLINE200,UP,"","",ASM1100
2023-01-10 07:51:13,961607366,PLINE200,UP,"","",MATTSON_II
2023-01-10 07:43:39,961605920,PLINE200,UP,"","",HITACHI9200
2023-01-10 07:31:49,961604236,PLINE200,DOWN,"","",HITACHI9200
2023-01-10 07:30:06,961604156,PLINE200,DOWN,"","",BONDER_200
2023-01-10 07:29:07,961604094,PLINE200,DOWN,"","",AST2
2023-01-10 07:12:49,961601738,PLINE200,DOWN,"","",ASM1100
2023-01-10 07:07:36,961601052,PLINE200,UP,"","",BLUE_M_BCB
2023-01-10 07:01:02,961600267,PLINE200,DOWN,"","",ENDURA1
2023-01-10 06:54:00,961598459,PLINE300,UP,"","",SEZ304_2
2023-01-10 06:51:27,961598021,PLINE200,DOWN,"","",BLUE_M_BCB
2023-01-10 06:51:25,961598011,PLINE300,DOWN,"","",EXTREME_1
2023-01-10 06:51:06,961597927,PLINE200,UP,"","",AP300
2023-01-10 06:49:34,961597748,PLINE200,UP,"","",NV8201
2023-01-10 06:49:17,961597715,PLINE200,UP,"","",DOM_FEOL
2023-01-10 06:47:41,961597542,PLINE300,DOWN,"","",DNS_4
2023-01-10 06:47:30,961597518,PLINE300,DOWN,"","",DNS_9
2023-01-10 06:47:07,961597473,PLINE300,DOWN,"","",DNS_2
2023-01-10 06:46:50,961597390,PLINE300,DOWN,"","",DNS_6
2023-01-10 06:46:30,961597339,PLINE300,DOWN,"","",DNS_5
2023-01-10 06:45:06,961597121,PLINE300,DOWN,"","",DVPRIME_1
2023-01-10 06:40:07,961596436,PLINE300,DOWN,"","",SEZ304_2
2023-01-10 06:21:16,961593878,PLINE200,DOWN,"","",SPTS_OMEGA
2023-01-10 06:20:25,961593757,PLINE200,DOWN,"","",MATTSON_II
2023-01-10 05:54:56,961590513,PLINE200,DOWN,"","",AP300
2023-01-10 05:23:39,961586189,PLINE200,UP,"","",AP300
2023-01-10 04:54:30,961582518,PLINE200,UP,"","",BLUE_M_BCB
2023-01-10 04:13:15,961580389,PLINE200,UP,"","",P8_POLYRAMP
2023-01-10 04:04:24,961579643,PLINE200,UP,"","",TELACT8_200
2023-01-10 03:21:28,961575365,PLINE300,UP,UP,UP,LithoCluster_1950
2023-01-10 03:21:28,961575365,PLINE300,UP,UP,UP,TR1950
2023-01-10 02:45:50,961571323,PLINE200,UP,"","",DNS_10
2023-01-10 02:44:05,961571108,PLINE200,DOWN,"","",TELACT8_200
2023-01-10 02:31:25,961570092,PLINE200,DOWN,"","",DNS_10
2023-01-10 02:26:40,961569518,PLINE300,UP,"","",LAM_E6
2023-01-10 02:24:37,961569271,PLINE200,DOWN,"","",DOM_FEOL
2023-01-10 02:16:27,961568562,PLINE200,DOWN,"","",AP300
2023-01-10 02:15:59,961568506,PLINE200,UP,"","",MIRRA_3
2023-01-10 01:57:57,961566512,PLINE200,DOWN,"","",NV8201
2023-01-10 01:31:47,961563785,PLINE300,DOWN,"","",A412_4
2023-01-10 01:27:29,961563336,PLINE200,UP,"","",SICONNEX
2023-01-10 01:24:31,961562745,PLINE200,UP,"","",CHRONOS_WB
2023-01-10 01:02:33,961560319,PLINE200,DOWN,"","",SICONNEX
2023-01-10 00:00:01,961554450,PLINE300,DOWN,DOWN,UP,LithoCluster_1950
2023-01-10 00:00:01,961554450,PLINE300,UP,DOWN,UP,TR1950
2023-01-09 23:48:34,961553655,PLINE300,DOWN,"","",GENI
2023-01-09 23:24:33,961550807,PLINE200,DOWN,"","",CHRONOS_WB
2023-01-09 22:51:34,961546479,PLINE300,DOWN,DOWN,UP,LithoCluster_3400
2023-01-09 22:51:34,961546479,PLINE300,UP,DOWN,UP,TR3400
2023-01-09 22:19:20,961539948,PLINE200,DOWN,"","",MIRRA_3
2023-01-09 22:15:38,961539410,PLINE300,DOWN,"","",ALTUS
2023-01-09 22:07:19,961537611,PLINE200,DOWN,"","",BLUE_M_BCB
2023-01-09 21:37:23,961533508,PLINE200,UP,"","",DNS_3
2023-01-09 21:33:41,961532239,PLINE200,UP,"","",TELACT8_200
2023-01-09 21:14:53,961529740,PLINE300,UP,"","",T600
2023-01-09 21:12:36,961529505,PLINE200,DOWN,"","",DNS_3
2023-01-09 20:50:33,961526858,PLINE300,DOWN,"","",LAM_E6
2023-01-09 20:42:25,961524623,PLINE300,UP,"","",F_REX300X_2
2023-01-09 20:28:14,961520337,PLINE300,UP,"","",THERMAPROBE
2023-01-09 20:05:55,961516499,PLINE200,UP,"","",EPSILON2
2023-01-09 19:57:20,961515178,PLINE300,DOWN,"","",THERMAPROBE
2023-01-09 19:45:41,961510962,PLINE200,DOWN,"","",TELACT8_200
2023-01-09 19:41:56,961509041,PLINE300,UP,"","",SORT3
2023-01-09 19:37:24,961506292,PLINE300,UP,UP,UP,LithoCluster_1950
2023-01-09 19:37:24,961506292,PLINE300,UP,UP,UP,TR1950
2023-01-09 19:30:46,961501854,PLINE300,DOWN,"","",A412
2023-01-09 19:06:35,961487298,PLINE300,DOWN,UP,DOWN,LithoCluster_1950
2023-01-09 19:06:35,961487298,PLINE300,DOWN,UP,DOWN,TR1950
2023-01-09 18:59:54,961482447,PLINE300,UP,"","",A412
2023-01-09 18:30:29,961462507,PLINE200,UP,"","",ASM200
2023-01-09 18:02:04,961438598,PLINE200,UP,"","",DCVD_CF
2023-01-09 17:58:54,961435537,PLINE200,DOWN,"","",EPSILON2
2023-01-09 17:51:04,961429172,PLINE300,UP,"","",SEZ304
2023-01-09 17:36:49,961420020,PLINE200,UP,"","",LAMINATOR_2
2023-01-09 17:13:07,961412210,PLINE200,DOWN,"","",LAMINATOR_2
2023-01-09 16:49:58,961405516,PLINE300,UP,"","",SORT2
2023-01-09 16:45:04,961404466,PLINE300,UP,"","",HYBRID_BONDER
2023-01-09 16:43:57,961404319,PLINE200,DOWN,"","",ASM200
2023-01-09 16:41:51,961404026,PLINE300,UP,"","",EXCEL_2
2023-01-09 16:11:12,961393107,PLINE200,UP,"","",TELACT8_200
2023-01-09 15:59:27,961390620,PLINE300,DOWN,"","",SORT2
2023-01-09 15:51:26,961389281,PLINE300,UP,"","",MOLDER
2023-01-09 15:46:00,961387889,PLINE300,DOWN,"","",SEZ304
2023-01-09 15:34:25,961384295,PLINE300,UP,"","",YS250
2023-01-09 15:09:09,961376940,PLINE300,DOWN,"","",SORT3
2023-01-09 14:56:07,961373176,PLINE300,UP,"","",DNS_4
2023-01-09 14:54:13,961372423,PLINE300,UP,"","",ALTUS
2023-01-09 14:54:02,961372377,PLINE300,UP,"","",PWG5
2023-01-09 14:52:54,961372155,PLINE300,UP,"","",CIRCL
2023-01-09 14:35:01,961366590,PLINE300,UP,"","",EP5
2023-01-09 14:26:56,961363226,PLINE200,DOWN,"","",DCVD_CF
2023-01-09 14:23:34,961362042,PLINE300,DOWN,"","",EXCEL_2
2023-01-09 13:35:49,961349395,PLINE300,DOWN,"","",EP5
2023-01-09 13:17:56,961345119,PLINE300,DOWN,"","",CIRCL
2023-01-09 12:55:10,961341355,PLINE200,UP,"","",DOM_FEOL
2023-01-09 12:30:25,961338581,PLINE300,UP,"","",INS300
2023-01-09 12:25:01,961336700,PLINE200,DOWN,"","",CAMTEK
2023-01-09 11:48:13,961328838,PLINE200,UP,"","",CINTILLIO
2023-01-09 11:47:27,961328649,PLINE200,DOWN,"","",DOM_FEOL
2023-01-09 11:30:56,961324663,PLINE200,DOWN,"","",ENDURA_BAR
2023-01-09 11:19:56,961320764,PLINE300,UP,"","",ENDURA_3
2023-01-09 11:05:35,961316888,PLINE300,DOWN,"","",HYBRID_BONDER
2023-01-09 11:02:16,961314642,PLINE300,DOWN,"","",SP5
2023-01-09 10:47:30,961309942,PLINE300,UP,"","",INTREPID
2023-01-09 10:37:21,961306569,PLINE300,DOWN,"","",YS250
2023-01-09 10:25:50,961302852,PLINE200,UP,"","",MOUNTER_LH
2023-01-09 10:08:08,961296709,PLINE200,UP,"","",MATTSON
2023-01-09 09:35:00,961288296,PLINE300,DOWN,"","",INS300
2023-01-09 09:27:51,961283486,PLINE300,DOWN,"","",NXWAFER
2023-01-09 09:18:37,961281189,PLINE300,DOWN,"","",HITACHI5000
2023-01-09 09:10:08,961278932,PLINE200,DOWN,"","",TELACT8_200
2023-01-09 08:59:18,961277143,PLINE300,DOWN,"","",GS1000
2023-01-09 08:58:10,961276916,PLINE300,DOWN,"","",INTREPID
2023-01-09 08:25:44,961274303,PLINE200,DOWN,"","",CINTILLIO
2023-01-09 07:59:13,961271736,PLINE200,UP,"","",RAIDER
2023-01-09 07:56:46,961271632,PLINE200,DOWN,"","",MOUNTER_LH
2023-01-09 07:55:48,961271590,PLINE200,UP,"","",AMAT_CVD
2023-01-09 07:38:46,961269304,PLINE200,DOWN,"","",AMAT_CVD
2023-01-09 07:36:57,961268557,PLINE200,DOWN,"","",MIRRA_2
2023-01-09 07:18:48,961265510,PLINE200,DOWN,"","",P8_POLYRAMP
2023-01-09 07:09:43,961264377,PLINE200,DOWN,"","",RAIDER
2023-01-09 07:04:32,961263207,PLINE300,UP,"","",OPTIMA
2023-01-09 06:50:48,961261250,PLINE300,DOWN,"","",ENDURA_3
2023-01-09 06:46:11,961260523,PLINE300,DOWN,"","",F_REX300X_2
2023-01-09 06:42:22,961260104,PLINE300,UP,"","",SABRE
2023-01-09 06:41:36,961260018,PLINE300,UP,"","",AIXTRON
2023-01-09 06:40:55,961259915,PLINE300,UP,"","",2830ZT
2023-01-09 06:38:00,961259472,PLINE300,DOWN,"","",DNS_4
2023-01-09 06:24:25,961258338,PLINE300,UP,"","",LEVITOR4300
2023-01-09 06:17:58,961258175,PLINE200,UP,"","",LAMINATOR_2
2023-01-09 06:15:49,961258153,PLINE200,DOWN,"","",MATTSON
2023-01-09 05:46:01,961257878,PLINE300,UP,"","",INTEGRA
2023-01-09 05:22:10,961256777,PLINE300,UP,"","",TRPROAP
2023-01-09 05:05:05,961254517,PLINE300,DOWN,"","",LEVITOR4300
2023-01-09 04:57:21,961253675,PLINE300,DOWN,"","",TRPROAP
2023-01-09 04:44:24,961252983,PLINE200,DOWN,"","",LAMINATOR_2
2023-01-09 02:02:52,961249819,PLINE300,DOWN,"","",2830ZT
2023-01-09 01:31:23,961249119,PLINE300,DOWN,"","",SABRE
2023-01-09 00:02:46,961244584,PLINE300,DOWN,"","",T600
2023-01-08 23:47:33,961243876,PLINE300,UP,UP,UP,LithoCluster_3400
2023-01-08 23:47:33,961243876,PLINE300,UP,UP,UP,TR3400
2023-01-08 23:31:45,961243116,PLINE300,DOWN,"","",INTEGRA
2023-01-08 22:50:30,961240040,PLINE300,UP,UP,UP,LithoCluster_1000
2023-01-08 22:50:30,961240040,PLINE300,UP,UP,UP,TR1000
2023-01-08 21:49:29,961236169,PLINE300,UP,"","",REFLEXION
2023-01-08 21:30:00,961234941,PLINE300,DOWN,UP,DOWN,LithoCluster_3400
2023-01-08 21:30:00,961234941,PLINE300,DOWN,UP,DOWN,TR3400
2023-01-08 21:11:30,961233813,PLINE300,DOWN,"","",A412
2023-01-08 19:54:33,961227549,PLINE300,UP,"","",ANELVA_2
2023-01-08 19:43:37,961226398,PLINE300,DOWN,DOWN,UP,LithoCluster_1000
2023-01-08 19:43:37,961226398,PLINE300,UP,DOWN,UP,TR1000
2023-01-08 19:23:05,961224222,PLINE300,UP,"","",TRPROAP
2023-01-08 16:53:38,961197591,PLINE300,UP,"","",REFLEXION_2
2023-01-08 16:12:24,961193790,PLINE300,DOWN,"","",ANELVA_2
2023-01-08 15:45:38,961192878,PLINE200,UP,"","",ELECTRA_CU
2023-01-08 15:02:11,961191126,PLINE300,UP,"","",A412
2023-01-08 14:34:25,961188142,PLINE200,UP,"","",TEMP_BONDER
2023-01-08 14:24:37,961187378,PLINE200,UP,"","",CHRONOS_WB
2023-01-08 14:23:05,961187208,PLINE300,UP,"","",QUANTUMXP
2023-01-08 13:58:43,961185376,PLINE300,DOWN,"","",REFLEXION_2
2023-01-08 13:28:33,961181548,PLINE300,DOWN,"","",AIXTRON
2023-01-08 12:47:40,961179708,PLINE200,DOWN,"","",CHRONOS_WB
2023-01-08 12:11:47,961178371,PLINE200,UP,"","",RAIDER
2023-01-08 11:54:56,961177689,PLINE300,UP,"","",POLARKERR_2
2023-01-08 11:35:20,961175490,PLINE300,UP,"","",PRODUCER_2
2023-01-08 11:06:42,961170099,PLINE300,UP,"","",SABRE
2023-01-08 11:02:48,961169750,PLINE200,DOWN,"","",RAIDER
2023-01-08 10:51:48,961168757,PLINE300,DOWN,"","",PRODUCER_2
2023-01-08 10:33:51,961167301,PLINE300,DOWN,"","",HELIOS1200_2
2023-01-08 10:21:15,961166161,PLINE300,UP,"","",XP4_2
2023-01-08 10:10:25,961165636,PLINE300,UP,"","",EAGLE12_3
2023-01-08 09:04:14,961161126,PLINE300,DOWN,"","",EAGLE12_3
2023-01-08 08:59:49,961161037,PLINE200,DOWN,"","",ELECTRA_CU
2023-01-08 08:30:54,961158319,PLINE300,DOWN,"","",SABRE
2023-01-08 08:26:27,961157835,PLINE300,UP,"","",REFLEXION_2
2023-01-08 08:26:23,961157816,PLINE200,UP,"","",ASM1100
2023-01-08 08:11:53,961156677,PLINE300,UP,"","",F_REX300X_1
2023-01-08 07:54:39,961154883,PLINE300,DOWN,"","",XP4_2
2023-01-08 07:40:50,961153375,PLINE200,UP,"","",ASM750
2023-01-08 07:25:16,961151624,PLINE300,DOWN,"","",F_REX300X_1
2023-01-08 06:53:43,961148278,PLINE300,DOWN,"","",REFLEXION_2
2023-01-08 06:42:23,961147540,PLINE200,DOWN,"","",ASM1100
2023-01-08 06:42:15,961147535,PLINE200,DOWN,"","",ASM750
2023-01-08 05:58:38,961146547,PLINE200,UP,"","",SEZ_2
2023-01-08 05:45:00,961145536,PLINE300,DOWN,"","",TRPROAP
2023-01-08 03:48:18,961137782,PLINE300,DOWN,"","",POLARKERR_2
2023-01-08 03:38:03,961137444,PLINE200,DOWN,"","",TEMP_BONDER
2023-01-08 03:17:26,961135952,PLINE300,UP,"","",DNS_4
2023-01-08 02:49:02,961134815,PLINE200,DOWN,"","",SEZ_2
2023-01-08 00:07:51,961127402,PLINE200,UP,"","",GRINDER
2023-01-08 00:05:25,961127259,PLINE300,UP,"","",PRODUCER_5
2023-01-07 23:49:29,961126251,PLINE200,DOWN,"","",GRINDER
2023-01-07 22:47:40,961122473,PLINE300,DOWN,"","",PRODUCER_5
2023-01-07 20:14:26,961115252,PLINE300,DOWN,"","",DNS_4
2023-01-07 16:06:35,961070271,PLINE300,UP,"","",VERIOS
2023-01-07 16:04:01,961070175,PLINE200,UP,"","",LEXT_IR
2023-01-07 15:24:44,961064631,PLINE300,UP,"","",HELIOS1200
2023-01-07 15:21:08,961063963,PLINE200,DOWN,"","",LEXT_IR
2023-01-07 14:51:11,961060994,PLINE200,UP,"","",GRINDER
2023-01-07 14:37:14,961058837,PLINE200,UP,"","",LASERDEBOND
2023-01-07 13:19:52,961049850,PLINE200,DOWN,"","",GRINDER
2023-01-07 13:15:06,961049693,PLINE200,DOWN,"","",LASERDEBOND
2023-01-07 12:49:16,961049015,PLINE300,DOWN,"","",HELIOS1200
2023-01-07 11:18:07,961042112,PLINE300,UP,"","",TRDUOS
2023-01-07 11:14:46,961041517,PLINE200,UP,"","",40NT
2023-01-07 11:09:46,961039937,PLINE300,UP,"","",PRODUCER
2023-01-07 11:06:49,961039250,PLINE300,DOWN,"","",A412
2023-01-07 10:14:58,961028791,PLINE300,UP,"","",EAGLE12_3
2023-01-07 10:01:41,961027166,PLINE200,UP,"","",AP300
2023-01-07 09:40:41,961025919,PLINE300,DOWN,"","",VERIOS
2023-01-07 09:14:06,961023694,PLINE300,UP,"","",A412
2023-01-07 08:23:25,961017788,PLINE300,DOWN,"","",TRDUOS
2023-01-07 08:08:34,961016514,PLINE200,UP,"","",MENTOR200
2023-01-07 08:07:02,961016365,PLINE300,UP,"","",ENDURA
2023-01-07 08:04:59,961016103,PLINE300,UP,"","",ENDURA_3
2023-01-07 07:54:53,961014834,PLINE200,UP,"","",ASM200
2023-01-07 07:47:45,961014085,PLINE200,DOWN,"","",MENTOR200
2023-01-07 07:23:05,961010106,PLINE300,UP,"","",PRACTOR_3
2023-01-07 07:22:53,961010072,PLINE300,DOWN,"","",PRODUCER
2023-01-07 07:11:52,961008486,PLINE200,DOWN,"","",ASM200
2023-01-07 06:34:38,961005456,PLINE300,UP,"","",SEMVISION
