,Begin,Cluster,Description,End,Fab300_Duration,Fab300_User_id,FACILITY,IIO_Duration,IIO_User_id,Modules,Tool,WBS,LithoCluster,ToolName,_merge
672,2022-11-17 13:00:00,,WP3,2022-11-17 22:00:00,,,PLINE300,9.0,vdheuvel,,GS1000,31199/01886,,,left_only
673,2022-11-17 22:00:00,,h,2022-11-18 00:00:00,,,PLINE300,2.0,kondo25,,GS1000,31199/01179,,,left_only
674,2022-10-31 08:30:00,,test,2022-10-31 10:30:00,,,PLINE300,2.0,dilien72,,TR3300,31199/30079,3300.0,TR3300,both
675,2022-10-31 14:00:00,,Inpria,2022-10-31 15:00:00,,,PLINE300,1.0,giorda12,,TR3300,31199/31247,3300.0,TR3300,both
676,2022-11-01 10:30:00,,use,2022-11-01 11:00:00,,,PLINE300,0.5,popesc83,,TR3300,31199/01897,3300.0,TR3300,both
677,2022-11-01 11:00:00,,coat,2022-11-01 12:00:00,,,PLINE300,1.0,kohyam95,,TR3300,31199/01983,3300.0,TR3300,both
678,2022-11-01 14:00:00,,sec,2022-11-01 15:00:00,,,PLINE300,1.0,nonaka89,,TR3300,31007/30076,3300.0,TR3300,both
679,2022-11-01 15:00:00,,coat wafers,2022-11-01 16:00:00,,,PLINE300,1.0,fukumu91,,TR3300,31199/00849,3300.0,TR3300,both
680,2022-11-02 08:00:00,,test,2022-11-02 10:00:00,,,PLINE300,2.0,dilien72,,TR3300,31199/30079,3300.0,TR3300,both
681,2022-11-02 11:00:00,,Inpria,2022-11-02 12:00:00,,,PLINE300,1.0,decabo23,,TR3300,31199/31247,3300.0,TR3300,both
682,2022-11-02 12:30:00,,coat,2022-11-02 14:00:00,,,PLINE300,1.5,vdbroecn,,TR3300,31199/01988,3300.0,TR3300,both
683,2022-11-02 14:00:00,,coat,2022-11-02 18:00:00,,,PLINE300,4.0,kato15,,TR3300,31199/30117,3300.0,TR3300,both
684,2022-11-02 18:00:00,0.0,test,2022-11-02 20:30:00,1.225833333333333,furuka28,PLINE300,2.5,furuka28,,TR3300,31199/01514,3300.0,TR3300,both
685,2022-11-02 20:30:00,,Private use,2022-11-02 23:30:00,,,PLINE300,3.0,oguma46,,TR3300,31199/30092,3300.0,TR3300,both
686,2022-11-03 03:00:00,,test,2022-11-03 04:30:00,,,PLINE300,1.5,vleerb85,,TR3300,31199/30079,3300.0,TR3300,both
687,2022-11-03 08:30:00,,test,2022-11-03 11:00:00,,,PLINE300,2.5,dilien72,,TR3300,31199/30079,3300.0,TR3300,both
688,2022-11-03 11:00:00,,Inpria,2022-11-03 12:00:00,,,PLINE300,1.0,giorda12,,TR3300,31199/31247,3300.0,TR3300,both
689,2022-11-03 13:00:00,,Private use,2022-11-03 16:00:00,,,PLINE300,3.0,oguma46,,TR3300,31199/30092,3300.0,TR3300,both
690,2022-11-03 17:00:00,,private,2022-11-03 19:30:00,,,PLINE300,2.5,fukumu91,,TR3300,31199/02019,3300.0,TR3300,both
691,2022-11-04 02:00:00,,test,2022-11-04 05:00:00,,,PLINE300,3.0,vleerb85,,TR3300,31199/30079,3300.0,TR3300,both
692,2022-11-04 07:30:00,,test,2022-11-04 10:00:00,,,PLINE300,2.5,dilien72,,TR3300,31199/30079,3300.0,TR3300,both
693,2022-11-04 10:00:00,,Inpria,2022-11-04 14:00:00,,,PLINE300,4.0,deschepp,,TR3300,31199/31247,3300.0,TR3300,both
694,2022-11-04 14:00:00,,test,2022-11-04 17:30:00,,,PLINE300,3.5,furuka28,,TR3300,31199/01514,3300.0,TR3300,both
695,2022-11-05 14:00:00,,test,2022-11-05 15:00:00,,,PLINE300,1.0,le27,,TR3300,31199/30079,3300.0,TR3300,both
696,2022-11-07 00:00:00,,test,2022-11-07 02:00:00,,,PLINE300,2.0,vleerb85,,TR3300,31199/30079,3300.0,TR3300,both
697,2022-11-07 08:00:00,,use,2022-11-07 08:30:00,,,PLINE300,0.5,popesc83,,TR3300,31199/01897,3300.0,TR3300,both
698,2022-11-07 08:26:43,0.0,test,2022-11-07 11:00:00,2.2488888888888887,wouter12,PLINE300,2.5,cloost23,,TR3300,31199/30079,3300.0,TR3300,both
699,2022-11-07 11:00:00,,Inpria,2022-11-07 12:00:00,,,PLINE300,1.0,giorda12,,TR3300,31199/31247,3300.0,TR3300,both
700,2022-11-07 13:00:00,,test,2022-11-07 14:00:00,,,PLINE300,1.0,schollw,,TR3300,31199/01514,3300.0,TR3300,both
701,2022-11-07 19:30:00,,coat,2022-11-07 20:30:00,,,PLINE300,1.0,oka40,,TR3300,31199/30117,3300.0,TR3300,both
702,2022-11-07 21:00:00,,Private use,2022-11-08 00:00:00,,,PLINE300,3.0,oguma46,,TR3300,31199/30092,3300.0,TR3300,both
703,2022-11-08 14:00:00,,Inpria,2022-11-08 15:00:00,,,PLINE300,1.0,giorda12,,TR3300,31199/31247,3300.0,TR3300,both
704,2022-11-08 16:00:00,,making samples,2022-11-08 18:00:00,,,PLINE300,2.0,genjim61,,TR3300,98601/00962,3300.0,TR3300,both
705,2022-11-09 00:00:00,,test,2022-11-09 02:00:00,,,PLINE300,2.0,vleerb85,,TR3300,31199/30079,3300.0,TR3300,both
706,2022-11-09 07:30:00,,test,2022-11-09 10:00:00,,,PLINE300,2.5,cloost23,,TR3300,31199/30079,3300.0,TR3300,both
707,2022-11-09 10:00:00,,Inpria,2022-11-09 11:00:00,,,PLINE300,1.0,giorda12,,TR3300,31199/31247,3300.0,TR3300,both
708,2022-11-10 08:30:00,,test,2022-11-10 10:30:00,,,PLINE300,2.0,cloost23,,TR3300,31199/30079,3300.0,TR3300,both
709,2022-11-15 10:30:00,,Inpria,2022-11-15 13:00:00,,,PLINE300,2.5,giorda12,,TR3300,31199/31247,3300.0,TR3300,both
710,2022-11-15 15:00:00,,hna,2022-11-15 16:00:00,,,PLINE300,1.0,furuka28,,TR3300,31199/01988,3300.0,TR3300,both
711,2022-11-16 10:30:00,,Inpria,2022-11-16 12:00:00,,,PLINE300,1.5,giorda12,,TR3300,31199/31247,3300.0,TR3300,both
712,2022-11-17 10:30:00,,Inpria,2022-11-17 11:30:00,,,PLINE300,1.0,giorda12,,TR3300,31199/31247,3300.0,TR3300,both
713,2022-10-31 09:00:00,,Navas Buhler JDP,2022-11-01 09:00:00,,,PLINE200,24.0,illyas10,LP1;LP2;PM1,BH800,43001/43181,,,left_only
714,2022-11-09 09:00:00,,no tool processing can be done.,2022-11-09 12:00:00,,,PLINE200,3.0,jansse67,LP1;LP2;PM1,BH800,39422/01225,,,left_only
715,2022-10-31 09:00:00,0.0,devinp,2022-10-31 10:00:56,0.9927777777777778,stiersk,PLINE300,1.0,stiersk,,HRP340_2,36003/36503,,,left_only
716,2022-11-14 10:00:00,0.0,check roughness,2022-11-14 12:00:00,1.7075,nolmans,PLINE300,2.0,nolmans,,HRP340_2,32299/00978,,,left_only
717,2022-10-31 09:00:00,0.0,measuremetn trilayer,2022-10-31 13:00:00,3.125277777777778,perezl56,PLINE200,4.0,perezl56,,CIPT,31499/01838,,,left_only
718,2022-11-02 13:00:00,,measurement,2022-11-02 16:00:00,,,PLINE200,3.0,rengo74,,CIPT,32401/32513,,,left_only
719,2022-11-04 09:00:00,1.0,trilayer measurement,2022-11-04 13:00:00,2.605833333333333,perezl56,PLINE200,4.0,perezl56,,CIPT,31499/01838,,,left_only
720,2022-11-07 14:30:00,,CIPT full wafer check,2022-11-07 17:00:00,,,PLINE200,2.5,talmel16,,CIPT,31499/02047,,,left_only
721,2022-11-15 09:00:00,,Training Geert Raymaekers,2022-11-15 12:00:00,,,PLINE200,3.0,parmenti,,CIPT,36003/36504,,,left_only
722,2022-11-16 11:00:00,0.0,voormeting Ni sampels,2022-11-16 13:00:00,1.2569444444444444,raymaek,PLINE200,2.0,raymaek,,CIPT,31399/00039,,,left_only
723,2022-11-16 17:51:42,2.0,Nb_Si_Nb trilayer measurement,2022-11-16 20:03:47,2.201388888888889,perezl56,PLINE200,1.5,perezl56,,CIPT,31499/01838,,,left_only
724,2022-11-18 09:00:00,,meting,2022-11-18 17:00:00,,,PLINE200,8.0,bosch65,,CIPT,31199/00653,,,left_only
725,2022-10-31 09:00:00,0.0,training,2022-10-31 16:00:00,4.2325,koylan92,PLINE300,7.0,koylan92,,TECNAIF30,42199/00160,,,left_only
726,2022-11-07 08:30:00,,phase analysis,2022-11-07 17:00:00,,,PLINE300,8.5,richardo,,TECNAIF30,42199/00160,,,left_only
727,2022-11-08 08:30:00,,nanomegas training,2022-11-08 17:30:00,,,PLINE300,9.0,agati92,,TECNAIF30,42199/00160,,,left_only
728,2022-11-10 09:00:00,1.0,trainig,2022-11-10 15:00:00,4.265,koylan92,PLINE300,6.0,koylan92,,TECNAIF30,42199/00160,,,left_only
729,2022-10-31 09:08:56,0.0,Development of NbTiN at 420oC,2022-10-31 17:00:00,7.749444444444444,soulie26,PLINE300,7.0,soulie26,LP1;CH1_MC;CHE,ENDURA_5,43900/02205,,,left_only
730,2022-11-02 09:30:02,,,2022-11-02 13:21:04,3.850555555555556,soulie26,PLINE300,,,,ENDURA_5,32005/01697,,,left_only
731,2022-11-02 15:18:25,,,2022-11-02 16:52:41,1.5711111111111111,agiann70,PLINE300,,,,ENDURA_5,31299/01284,,,left_only
732,2022-11-04 09:28:54,,,2022-11-04 11:06:31,1.6269444444444443,soulie26,PLINE300,,,,ENDURA_5,43900/02205,,,left_only
733,2022-11-04 15:01:59,,,2022-11-04 18:47:30,3.758611111111111,agiann70,PLINE300,,,,ENDURA_5,31299/01284,,,left_only
734,2022-11-07 11:30:00,,burn in new target,2022-11-07 14:00:00,,,PLINE300,2.5,devul,LP2;CH2_MC,ENDURA_5,38199/01593,,,left_only
735,2022-11-07 11:30:00,,Preclean tests,2022-11-07 16:00:00,,,PLINE300,4.5,devul,LP1;CHF,ENDURA_5,31499/02121,,,left_only
736,2022-11-07 14:00:00,0.0,IGZO,2022-11-07 19:21:55,2.751388888888889,agiann70,PLINE300,5.0,agiann70,LP2;CH4_MC;CHE,ENDURA_5,31299/01284,,,left_only
737,2022-11-07 16:00:00,,Nb/Si/Nb/Ru JJ stack,2022-11-07 19:00:00,,,PLINE300,3.0,piao23,LP1;CH1_MC;CH2_MC,ENDURA_5,43900/02205,,,left_only
738,2022-11-08 10:00:00,,GZO,2022-11-08 18:00:00,,,PLINE300,8.0,dekkers,LP1;CH4_MC;CHE,ENDURA_5,31499/01284,,,left_only
739,2022-11-08 10:30:00,,burn in new target,2022-11-08 18:00:00,,,PLINE300,7.5,devul,LP2;CH2_MC,ENDURA_5,38199/01593,,,left_only
740,2022-11-09 09:13:50,,,2022-11-09 10:45:49,1.5330555555555556,soulie26,PLINE300,,,,ENDURA_5,31499/00640,,,left_only
741,2022-11-09 14:00:00,1.0,spinel IGZO,2022-11-09 17:00:00,1.4791666666666667,agiann70,PLINE300,3.0,agiann70,LP2;CH4_MC;CHE,ENDURA_5,31299/01284,,,left_only
742,2022-11-09 17:00:00,,Nb-Si-Nb trilayers deposition,2022-11-09 20:00:00,,,PLINE300,3.0,perezl56,LP1;CH1_MC;CH2_MC;CHE,ENDURA_5,43900/02205,,,left_only
743,2022-11-10 10:56:06,,,2022-11-10 14:13:29,3.289722222222222,devul,PLINE300,,,,ENDURA_5,38199/01593,,,left_only
744,2022-11-10 17:30:11,,,2022-11-14 11:01:26,89.52083333333333,perezl56,PLINE300,,,,ENDURA_5,43900/02205,,,left_only
745,2022-11-14 12:30:00,,development AE229203,2022-11-15 00:00:00,,,PLINE300,11.5,devul,LP1;LP2;CH2_MC;CH3;CHE,ENDURA_5,37037/02098,,,left_only
746,2022-11-15 09:00:00,,Development NbTiN at 420C,2022-11-15 10:00:00,,,PLINE300,1.0,soulie26,LP1;CH1_MC;CHE,ENDURA_5,31399/00039,,,left_only
747,2022-11-15 10:00:00,,development AE229203,2022-11-15 19:00:00,,,PLINE300,9.0,devul,LP2,ENDURA_5,37037/02098,,,left_only
748,2022-11-15 10:00:00,,development AE229203,2022-11-16 00:00:00,,,PLINE300,14.0,devul,LP1;CH2_MC;CH3;CHE,ENDURA_5,37037/02098,,,left_only
749,2022-11-16 10:30:00,,development high T,2022-11-16 20:00:00,,,PLINE300,9.5,devul,LP1;CH2_MC;CH3;CHE,ENDURA_5,37037/02098,,,left_only
750,2022-11-17 08:30:00,0.0,Ru Dep,2022-11-17 10:06:07,1.28,mandal97,PLINE300,1.5,mandal97,LP1;CH1_MC;CHE,ENDURA_5,31199/01765,,,left_only
751,2022-11-17 17:30:00,,Ru dep on passivated surface,2022-11-17 18:30:00,,,PLINE300,1.0,mandal97,LP1;CH1_MC;CHE,ENDURA_5,31199/01765,,,left_only
752,2022-10-31 09:20:52,0.0,coupon samples for Donggyu Kim,2022-10-31 18:07:22,8.775,kim19,PLINE300,7.0,ripj,,METRIXL,32005/01299,,,left_only
753,2022-11-03 09:00:00,1.0,coupon samples for Donggyu Kim,2022-11-03 17:39:53,8.49638888888889,kim19,PLINE300,8.0,ripj,,METRIXL,32005/01299,,,left_only
754,2022-11-04 09:00:00,,coupon samples for Donggyu Kim,2022-11-04 17:00:00,,,PLINE300,8.0,ripj,,METRIXL,32005/01299,,,left_only
755,2022-11-07 09:00:00,,coupon samples for Donggyu Kim,2022-11-07 11:00:00,,,PLINE300,2.0,ripj,,METRIXL,32005/01299,,,left_only
756,2022-11-07 11:00:00,,Couposn XRR,2022-11-07 17:00:00,,,PLINE300,6.0,chan63,,METRIXL,32399/32869,,,left_only
757,2022-11-08 09:00:00,,coupon samples for Donggyu Kim,2022-11-08 17:00:00,,,PLINE300,8.0,ripj,,METRIXL,32005/01299,,,left_only
758,2022-11-09 09:00:00,,coupon samples for Donggyu Kim,2022-11-09 17:00:00,,,PLINE300,8.0,ripj,,METRIXL,32005/01299,,,left_only
759,2022-11-10 10:00:00,,Coupons measurements,2022-11-10 17:00:00,,,PLINE300,7.0,chan63,,METRIXL,32399/32869,,,left_only
760,2022-11-14 10:00:00,,coupon measurements,2022-11-14 15:30:00,,,PLINE300,5.5,chan63,,METRIXL,32399/32869,,,left_only
761,2022-10-31 09:30:00,,recipe check,2022-10-31 12:00:00,,,PLINE200,2.5,moet12,,KLA2351,32299/01959,,,left_only
762,2022-11-04 16:30:00,0.0,devinp,2022-11-04 23:01:45,4.890555555555555,gooris43,PLINE200,5.5,gompou79,,KLA2351,32299/31838,,,left_only
763,2022-11-07 06:30:00,1.0,devinp,2022-11-07 14:52:57,7.629444444444444,gompou79,PLINE200,7.5,gompou79,,KLA2351,32299/31838,,,left_only
764,2022-11-07 20:30:00,,Devinps,2022-11-07 21:30:00,,,PLINE200,1.0,janard53,,KLA2351,32299/01959,,,left_only
765,2022-11-08 07:00:00,,Devinps,2022-11-08 14:00:00,,,PLINE200,7.0,gompou79,,KLA2351,36003/36503,,,left_only
766,2022-11-09 07:00:00,,Devinps,2022-11-09 09:00:00,,,PLINE200,2.0,gompou79,,KLA2351,36003/36504,,,left_only
767,2022-11-09 13:00:00,0.0,recipe check,2022-11-09 19:10:57,4.977222222222222,gooris43,PLINE200,3.0,moet12,,KLA2351,98300/14175,,,left_only
768,2022-11-10 11:30:00,,Recipe correction,2022-11-10 12:30:00,,,PLINE200,1.0,moet12,,KLA2351,32299/01959,,,left_only
769,2022-11-10 13:00:00,,devinp,2022-11-10 14:30:00,,,PLINE200,1.5,gompou79,,KLA2351,32299/31838,,,left_only
770,2022-11-14 14:00:00,,devinp,2022-11-14 16:30:00,,,PLINE200,2.5,gompou79,,KLA2351,32299/31838,,,left_only
771,2022-11-15 16:00:00,,devinp,2022-11-15 21:30:00,,,PLINE200,5.5,gompou79,,KLA2351,32299/31838,,,left_only
772,2022-11-16 09:30:00,,recipe creation,2022-11-16 12:00:00,,,PLINE200,2.5,moet12,,KLA2351,32299/01959,,,left_only
773,2022-11-16 14:30:00,,Devino,2022-11-16 15:00:00,,,PLINE200,0.5,gompou79,,KLA2351,32299/00329,,,left_only
774,2022-10-31 09:30:00,0.0,BS/BVL LF development,2022-10-31 13:30:00,2.810833333333333,dith82,PLINE300,4.0,dith82,LP1;LP2;LP3;LP4;PM_R2,DVPRIME_1,36026/01967,,,left_only
775,2022-10-31 13:30:00,0.0,prcoess hold lot with BS APM,2022-10-31 17:00:00,2.265833333333333,lai86,PLINE300,3.5,lai86,LP1;PM_L1;PM_L2,DVPRIME_1,37092/02174,,,left_only
776,2022-11-07 14:00:00,,LF process development,2022-11-07 16:00:00,,,PLINE300,2.0,dith82,LP1;LP2;LP3;LP4;PM_L2,DVPRIME_1,98600/31827,,,left_only
777,2022-11-07 14:06:56,,,2022-11-07 16:00:17,1.8891666666666669,dith82,PLINE300,,,,DVPRIME_1,36026/01967,,,left_only
778,2022-11-08 12:42:52,0.0,LF process development,2022-11-08 16:00:00,3.1277777777777778,dith82,PLINE300,3.0,dith82,LP1;LP2;LP3;LP4;PM_R2,DVPRIME_1,98600/31827,,,left_only
779,2022-11-09 08:56:02,1.0,prcoess hold lot with BS APM,2022-11-09 12:00:00,3.043055555555556,lai86,PLINE300,3.0,lai86,LP2;LP3;PM_L1;PM_L2;PM_R1,DVPRIME_1,37092/02174,,,left_only
780,2022-11-09 12:49:13,1.0,LF process development,2022-11-09 16:00:00,3.0216666666666665,dith82,PLINE300,3.0,dith82,LP1;LP2;LP3;LP4;PM_R2,DVPRIME_1,98600/31827,,,left_only
781,2022-11-10 09:41:20,1.0,T3 LF process development,2022-11-10 12:00:00,2.171388888888889,dith82,PLINE300,2.0,dith82,LP1;LP2;LP3;LP4;PM_R2,DVPRIME_1,36026/01967,,,left_only
782,2022-11-10 12:42:19,2.0,LF process development,2022-11-10 16:00:00,2.0683333333333334,dith82,PLINE300,3.0,dith82,LP1;LP2;LP3;LP4;PM_R2,DVPRIME_1,36026/01967,,,left_only
783,2022-11-15 13:00:00,0.0,HF/HNO3 WER test,2022-11-15 17:00:00,3.5708333333333333,lai86,PLINE300,4.0,lai86,LP3;PM_R1,DVPRIME_1,32005/02270,,,left_only
